#Date	Searchkey	searchvalue	newkey	newvalue	Objekts found	Changset-Nr	Errorlog
2010-10-11 16:01:43	bicyle	.*	bicycle	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:43	Biergarten	yes	biergarten	yes			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:44	brewery	Augustiner Bräu	brewery	Augustiner			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:45	brewery	Augustiner-Bräu	brewery	Augustiner			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:46	maxspeed	20mph	maxspeed	20 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:47	maxspeed	30mph	maxspeed	30 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:47	maxspeed	40mph	maxspeed	40 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:48	maxspeed	50mph	maxspeed	50 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:49	maxspeed	60mph	maxspeed	60 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:49	max_speed	.*	maxspeed	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:50	name: en	.*	name:en	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:51	name	Hypovereinsbank	name	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:51	name	HypovereinsBank	name	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:52	name	Hypo Vereinsbank	name	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:52	name	Hypo-Vereinsbank	name	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:53	name 	.*	name	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:54	operator	Hypovereinsbank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:54	operator	HypovereinsBank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:55	operator	Hypo Vereinsbank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:56	operator	Hypo-Vereinsbank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:01:56	operator	McDonald	operator	McDonald's	3	6011974	
2010-10-11 16:02:00	operator	McDonalds	operator	McDonald's	5	6011975	
2010-10-11 16:02:05	Operator	.*	operator	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:02:06	sex	Both	sex	unisex	9	6011976	
2010-10-11 16:02:15	sex	Female	sex	female	4	6011978	
2010-10-11 16:02:20	sex	Male	sex	male	30	6011979	
2010-10-11 16:02:50	sex	man	sex	male			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:02:50	sex	women	sex	female	1	6011981	
2010-10-11 16:02:53	shop	animals	shop	pet			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:02:53	shop	book	shop	books	2	6011982	
2010-10-11 16:02:58	shop	car_dealer	shop	car			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:02:58	shop	carpets	shop	carpet	3	6011983	
2010-10-11 16:03:03	shop	cars	shop	car	1	6011985	
2010-10-11 16:03:05	shop	cell_phones	shop	mobile_phone			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:03:07	shop	clothing	shop	clothes	7	6011987	
2010-10-11 16:03:17	shop	delicatessen	shop	deli			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:03:18	shop	flowers	shop	florist	1	6011989	
2010-10-11 16:03:19	shop	garden	shop	garden_centre 			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:03:20	shop	gifts	shop	gift	2	6011990	
2010-10-11 16:03:23	shop	jeweller	shop	jewelry			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:03:24	shop	jewellery	shop	jewelry	2	6011991	
